10,49.0,0.0,8.0,6.0,7.055555555555555,0.8703065493421591,0.2563545079706776,0.25177543353708587,0.24820706314627833,0.24366299534595834
10,50.0,0.0,8.0,6.0,7.152777777777778,0.8665899207623078,0.25589659566363643,0.2233020105254361,0.24081281024663725,0.27998858356429035
10,51.0,0.0,8.0,6.0,7.263888888888889,0.8556861270605118,0.28337867072994855,0.21870857689932166,0.22668763226812164,0.27122512010260813
10,52.0,0.0,8.0,6.0,7.319444444444445,0.8362624577718173,0.2855575605401193,0.1959386546162984,0.2161781375850137,0.30232564725856853
10,53.0,0.0,8.0,6.0,7.402777777777778,0.8163767809738974,0.288821942286418,0.1962679718206223,0.22655906804570158,0.28835101784725814
10,54.0,0.0,8.0,6.0,7.5,0.7691224192380871,0.27884569929123904,0.20348783608590074,0.23221018004042313,0.285456284582437
10,55.0,0.0,8.0,6.0,7.569444444444445,0.7282312913982192,0.29809225838024234,0.20517004663229685,0.22681692475716883,0.2699207702302919
10,56.0,0.0,8.0,6.0,7.569444444444445,0.7282312913982192,0.2910882493803135,0.1954617625783997,0.2266479893702521,0.2868019986710348
10,57.0,0.0,8.0,6.0,7.597222222222222,0.7053062909164076,0.2692008753959104,0.2083513298674343,0.2257319027407098,0.29671589199594534
10,58.0,0.0,8.0,6.0,7.625,0.7008546091013396,0.28463697550787964,0.19415349111567698,0.21730600301053749,0.30390353036590606
10,59.0,0.0,8.0,6.0,7.652777777777778,0.6746876632038709,0.26033150886158984,0.21586647016242486,0.2380726376559278,0.28572938332005743
10,60.0,0.0,8.0,6.0,7.694444444444445,0.6421550181168443,0.25099728946612265,0.2194814459777444,0.25935276129209256,0.2701685032640404
